2201	
	1.497015634e-30	1.357031044e-31	1.257106245e-27	0.1009566219	4.947712004e-27
	-2.201559032	4.219429546e-27	-0.2042102296	0.02933567226	3.365486912e-27
	2.373281444e-27	0.02223692964	5.536921688e-27	0.5036965962	0.1783286567
	6.001763883e-27	0.7322337575	-1.390305101	6.127475659e-32	-2.857609119e-31
	0.7498049193	3.365712601e-27	-0.482865559	4.21932989e-27	4.947579213e-27
	-0.07694841179	0.4651077225	0.5222571303	6.001801458e-27	5.53690959e-27
	0.3187056083	6.327651814e-27	6.529095284e-27	0.07732476077	0.1115494068
	0.1458110234	0.07638894637	6.327658216e-27	6.591112113e-27	6.529101564e-27
	0.1416529266	1.257480791e-27	2.373831793e-27	-0.1216386939	2.450749591e-31
	-0.1763189925	1.461297761e-30	-4.328959477	-6.531277947	-4.515804338
	0.6767195735	1.961808611	1.285893528	-4.038988009	-2.167446739
	0.3664961681	-1.685042856	-4.739355778	1.220211478	1.231504563
	0.8735542956	0.6299522238	1.142595608	0.9288041566	2.051358192
	2.970214338	2.437076147	-2.746765886	-9.981394541e-31	1.494940733e-30
	-6.453954647	-8.668727942	-7.615316258	-4.093275951	0.7759621618
	-2.303813344	-2.875957637	-2.563085973	0.296377222	1.832682439
	-1.37467557	0.2026410978	0.9617706191	0.6137500306	1.294511543
	1.23865052	0.8691366876	0.4001892192	0.651926121	0.8825903827
	0.9247764093	0.6081863403	1.165417431	0.9602639892	-2.824558974e-31
	-0.5056298631	8.55266764e-32	1.390955005	-2.205890226	-3.197196149
	-0.586808047	1.264125444	-2.310095684	-7.522963446	-5.062329114
	-4.558858831	2.122387255	2.140475138	1.42527993	2.355744151
	2.867848223	1.728831835	1.431678275	2.784480619	3.059740543
	3.351814221	3.019335609	-1.542595726e-30	-4.803694224	1.875724179e-30
	-7.376990307	-5.709281897	-10.34384726	-9.890407901	-7.036207186
	2.388055828	2.989067925	0.7179342423	1.990828997	1.190666332
	-4.542495032	-6.250647605	-3.20417493	-2.668035984	0.1300539811
	-4.755005235	-1.147304838	1.808176499	2.141947678	2.142849397
